Time,Voltage (CH1),Current (CH1),Voltage (CH2),Current (CH2)
5,5.9980001449585,4.97200012207031,0,0
10,5.9980001449585,4.97200012207031,0,0
15,5.9980001449585,4.97200012207031,0,0
20,5.9980001449585,4.97200012207031,0,0
25,5.9980001449585,4.96999979019165,0,0
30,5.9980001449585,4.96999979019165,0,0
35,5.9980001449585,4.97200012207031,0,0
40,5.9980001449585,4.97200012207031,0,0
45,5.9980001449585,4.97200012207031,0,0
50,5.9980001449585,4.97200012207031,0,0
55,5.9980001449585,4.97200012207031,0,0
60,5.9980001449585,4.96999979019165,0,0
65,5.9980001449585,4.96999979019165,0,0
70,5.9980001449585,4.97200012207031,0,0
75,5.9980001449585,4.97200012207031,0,0
80,5.9980001449585,4.97200012207031,0,0
85,5.9980001449585,4.97200012207031,0,0
90,5.9980001449585,4.97200012207031,0,0
95,5.9980001449585,4.97200012207031,0,0
100,5.9980001449585,4.96299982070923,0,0
105,5.9980001449585,4.96500015258789,0,0
110,5.9980001449585,4.96500015258789,0,0
115,5.9980001449585,4.96500015258789,0,0
120,5.9980001449585,4.96500015258789,0,0
125,5.9980001449585,4.96500015258789,0,0
130,5.9980001449585,4.96500015258789,0,0
135,5.9980001449585,4.96500015258789,0,0
140,5.9980001449585,4.96500015258789,0,0
145,5.9980001449585,4.96500015258789,0,0
150,5.9980001449585,4.96500015258789,0,0
155,5.9980001449585,4.96500015258789,0,0
160,5.9980001449585,4.96500015258789,0,0
165,5.9980001449585,4.96500015258789,0,0
170,5.9980001449585,4.96500015258789,0,0
175,5.9980001449585,4.96500015258789,0,0
180,5.9980001449585,4.96500015258789,0,0
185,5.9980001449585,4.96700000762939,0,0
190,5.9980001449585,4.96700000762939,0,0
195,5.9980001449585,4.96700000762939,0,0
200,5.9980001449585,4.96700000762939,0,0
205,5.9980001449585,4.96700000762939,0,0
210,5.9980001449585,4.96700000762939,0,0
215,5.9980001449585,4.96700000762939,0,0
220,5.9980001449585,4.96700000762939,0,0
225,5.9980001449585,4.96099996566772,0,0
230,5.9980001449585,4.96299982070923,0,0
235,5.9980001449585,4.96299982070923,0,0
240,5.9980001449585,4.96500015258789,0,0
245,5.9980001449585,4.96500015258789,0,0
250,5.9980001449585,4.96500015258789,0,0
255,5.9980001449585,4.96500015258789,0,0
260,5.9980001449585,4.96500015258789,0,0
265,5.9980001449585,4.96500015258789,0,0
270,5.9980001449585,4.96500015258789,0,0
275,5.9980001449585,4.96500015258789,0,0
280,5.9980001449585,4.96500015258789,0,0
285,5.9980001449585,4.96500015258789,0,0
290,5.9980001449585,4.96299982070923,0,0
295,5.9980001449585,4.96299982070923,0,0
300,5.9980001449585,4.96299982070923,0,0
305,5.9980001449585,4.96299982070923,0,0
310,5.9980001449585,4.96299982070923,0,0
315,5.9980001449585,4.96299982070923,0,0
320,5.9980001449585,4.96299982070923,0,0
325,5.9980001449585,4.96299982070923,0,0
330,5.9980001449585,4.96500015258789,0,0
335,5.9980001449585,4.96299982070923,0,0
340,5.9980001449585,4.96299982070923,0,0
345,5.9980001449585,4.96299982070923,0,0
350,5.9980001449585,4.96299982070923,0,0
355,5.9980001449585,4.96299982070923,0,0
360,5.9980001449585,4.96299982070923,0,0
365,5.9980001449585,4.96299982070923,0,0
370,5.9980001449585,4.96299982070923,0,0
375,5.9980001449585,4.96299982070923,0,0
380,5.9980001449585,4.96299982070923,0,0
385,5.9980001449585,4.96299982070923,0,0
390,5.9980001449585,4.96299982070923,0,0
395,5.9980001449585,4.96299982070923,0,0
400,5.9980001449585,4.96299982070923,0,0
405,5.9980001449585,4.96299982070923,0,0
410,5.9980001449585,4.96299982070923,0,0
415,5.9980001449585,4.96299982070923,0,0
420,5.9980001449585,4.96299982070923,0,0
425,5.9980001449585,4.96299982070923,0,0
430,5.9980001449585,4.96299982070923,0,0
435,5.9980001449585,4.96299982070923,0,0
440,5.9980001449585,4.96299982070923,0,0
445,5.9980001449585,4.96299982070923,0,0
450,5.9980001449585,4.96299982070923,0,0
455,5.9980001449585,4.96299982070923,0,0
460,5.9980001449585,4.96299982070923,0,0
465,5.9980001449585,4.96299982070923,0,0
